PERSON_ID,NAME_LIST,LABEL,DES,N_DES
PERSON#399,花荣,梁山,花荣，古典名著《水浒传》中的人物。一百单八将之一，绰号“小李广”。原是清风寨武知寨，使一杆银枪，善骑烈马，能开硬弓，有“百步穿杨”的功夫。只因为义兄宋江抱不平而被文知寨刘高陷害，后得清风山好汉相救，上了梁山。梁山大聚义时，排名第九位，上应天英星，为马军八骠骑兼先锋使之首。征方腊回朝授应天府兵马都统制。宋江被奸臣害死后，花荣与吴用一同在蓼儿洼自缢身亡。,[PERSON#399]，绰号“[PERSON#399]”。原是[LOCATION#159]武知寨，使一杆银枪，善骑烈马，能开硬弓，有“百步穿杨”的功夫。只因为义兄[PERSON#152]抱不平而被文知寨[PERSON#131]陷害，后得[LOCATION#160]好汉相救，上了[LOCATION#752]。[LOCATION#752]大聚义时，排名第九位，上应天英星，为马军八骠骑兼先锋使之首。征[PERSON#598]回朝授[LOCATION#80]兵马都统制。[PERSON#152]被奸臣害死后，[PERSON#399]与[PERSON#546]一同在[LOCATION#204]自缢身亡。
PERSON#18,武松,梁山,武松，古典名著《水浒传》中的人物。一百单八将之一，绰号“行者”。清河县人氏，在家中排行第二，又叫“武二郎”。因在景阳冈上空手打死一只吊睛白额虎而声名远扬，于阳谷县杀死奸夫淫妇，替兄报仇。血溅鸳鸯楼后，为躲避官府抓捕，改作头陀打扮，与鲁智深、杨志等人聚义二龙山。三山聚义后加入梁山。 梁山大聚义时，排第十四位，上应天伤星，司职步军头领。征方腊过程中被包道乙用飞剑所伤，痛失左臂。回朝授清忠祖师，最终在杭州六和寺病逝，寿至八十。 武松亦在《金瓶梅》等衍生小说中登场。,[PERSON#18]为中国古代军职名，始设于唐代中期，初为诸军统帅称谓。唐僖宗时，宦官组建神策新军五十四都，每都由都将（亦称[PERSON#18]）统辖。晚唐至五代，军队普遍采用“都”为编制单位，如忠武军分八都、朱瑾建“雁子都”等，[PERSON#18]逐渐成为指挥使下属官职。宋代以降，[PERSON#18]降为低级军官，隶属各军指挥使，分设马兵军使及步兵[PERSON#18]等职，每都编制约百人。南宋时期其军事职能弱化，元代演变为村一级治安组织，如[LOCATION#49]一都、[LOCATION#29]二都等，由[PERSON#18]负责基层治安事务。宋代县级地方武装亦以[PERSON#18]为头领，统辖乡兵捕快，实际承担县辖治安管理职责。
PERSON#605,柴进,梁山,柴进，古典名著《水浒传》中的人物。一百单八将之一，绰号“小旋风”。出场于第九回“柴进门招天下客 林冲棒打洪教头”。柴进世居沧州，乃后周世宗嫡系子孙。平生仗义疏财，喜好结交四方豪杰。林冲被发配沧州时，柴进给予关照，又举荐走投无路的林冲上梁山。后殷天锡想要霸占柴皇城的房产，柴进带李逵前往讨回公道，不料李逵打死殷天赐，柴进因私放李逵，被打入死牢。获救之后，落草梁山。梁山大聚义时，排名第十位，上应天贵星，担任掌管钱粮头领。征讨方腊时，柴进化名柯引，成为方腊驸马，决战中临阵倒戈，斩杀方杰。回朝授横海军沧州都统制，后辞官回乡，得以善终。柴进是一个独特的义侠形象，凡是英雄豪杰，他都做生死之交，对宋江以义字当先，不违兄命。其形象还出现在衍生小说、评书、京剧及影视剧当中。,[PERSON#605]，绰号“[PERSON#605]”。出场于“[PERSON#605]门招天下客 [PERSON#699]棒打[PERSON#229]”。[PERSON#605]世居[LOCATION#139]，乃后周世宗嫡系子孙。平生仗义疏财，喜好结交四方豪杰。[PERSON#699]被发配[LOCATION#139]时，[PERSON#605]给予关照，又举荐走投无路的[PERSON#699]上[LOCATION#752]。后[PERSON#746]想要霸占柴皇城的房产，[PERSON#605]带[PERSON#614]前往讨回公道，不料[PERSON#614]打死殷天赐，[PERSON#605]因私放[PERSON#614]，被打入死牢。获救之后，落草[LOCATION#752]。[LOCATION#752]大聚义时，排名第十位，上应天贵星，担任掌管钱粮头领。征讨[PERSON#598]时，[PERSON#605]化名柯引，成为[PERSON#598]驸马，决战中临阵倒戈，斩杀[PERSON#161]。回朝授横海军[LOCATION#139]都统制，后辞官回乡，得以善终。[PERSON#605]是一个独特的义侠形象，凡是英雄豪杰，他都做生死之交，对[PERSON#152]以义字当先，不违兄命。其形象还出现在衍生小说、评书、京剧及影视剧当中。
PERSON#925,刘唐,梁山,刘唐，古典名著《水浒传》中的人物。一百单八将之一，绰号“赤发鬼”。东潞州人氏，自幼闯荡江湖，多与做私商的来往，结交天下好汉。得知梁中书要将金银宝贝送给蔡太师，他便前往东溪村告知晁盖，途中因酒醉被雷横当作盗贼捉拿，幸得晁盖相助脱险。他与晁盖等人成功劫取生辰纲，事发一同上梁山落草。曾下山送信给宋江，间接引发宋江怒杀阎婆惜的事件。梁山大聚义时，排第二十一位，上应天异星，职司步兵头领。征方腊时死于候潮门下，追封忠武郎。,[PERSON#925]，绰号“[PERSON#925]”。[LOCATION#9]人氏，自幼闯荡江湖，多与做私商的来往，结交天下好汉。得知[PERSON#116]要将金银宝贝送给蔡太师，他便前往[LOCATION#8]告知[PERSON#959]，途中因酒醉被[PERSON#303]当作盗贼捉拿，幸得[PERSON#959]相助脱险。他与[PERSON#959]等人成功劫取生辰纲，事发一同上[LOCATION#752]落草。曾下山送信给[PERSON#152]，间接引发[PERSON#152]怒杀[PERSON#183]的事件。[LOCATION#752]大聚义时，排第二十一位，上应天异星，职司步兵头领。征[PERSON#598]时死于[LOCATION#24]下，追封忠武郎。
PERSON#699,林冲,梁山,林冲，古典名著《水浒传》中的人物。一百单八将之一，绰号“豹子头”。东京（河南开封）人氏，原是八十万禁军枪棒教头，因妻子被太尉高俅的养子高衙内看上而屡遭陷害，最终被逼上梁山落草。后火并王伦，推举晁盖为梁山寨主；晁盖身死，他又以元老的身份推宋江坐第一把交椅。作为主力参与了梁山一系列大小战役，为山寨的壮大立下了汗马功劳。梁山大聚义时，排名第六位，上应天雄星，位列马军五虎将，把守正西旱寨。在抗击来围剿梁山军的官军、侵略北宋的辽国，和剿灭国内造反的田虎、王庆、方腊势力时屡立战功。征方腊后病逝于杭州六和寺，追封忠武郎。林冲的事迹如“误入白虎堂”“棒打洪教头”“风雪山神庙”等通过评书、戏曲等方式在民间广为流传，在扬州评话中有单独的《林十回》。,[PERSON#699]，绰号“[PERSON#699]”。[LOCATION#2]（[LOCATION#145]）人氏，原是八十万禁军枪棒教头，因妻子被太尉[PERSON#974]的养子[PERSON#459]看上而屡遭陷害，最终被逼上[LOCATION#752]落草。后火并[PERSON#320]，推举[PERSON#959]为[LOCATION#752]寨主；[PERSON#959]身死，他又以元老的身份推[PERSON#152]坐第一把交椅。作为主力参与了[LOCATION#752]一系列大小战役，为山寨的壮大立下了汗马功劳。[LOCATION#752]大聚义时，排名第六位，上应天雄星，位列马军五虎将，把守正西旱寨。在抗击来围剿[LOCATION#752]军的官军、侵略北宋的[LOCATION#213]，和剿灭国内造反的[PERSON#1003]、[PERSON#363]、[PERSON#598]势力时屡立战功。征[PERSON#598]后病逝于[LOCATION#112]，追封忠武郎。[PERSON#699]的事迹如“误入[LOCATION#178]”“棒打[PERSON#229]”“风雪山神庙”等通过评书、戏曲等方式在民间广为流传，在[LOCATION#94]评话中有单独的[BOOK#19]。
PERSON#104,裴如海,百姓,裴如海是古典名著《水浒传》中的人物，别称海公、海阇黎，由刘小溪、谭俏、王楠分别在1998年央视版《水浒传》、2009年电影《杨雄与石秀》及2011年版《水浒传》中饰演。其原为裴家绒线铺小官人，后拜潘巧云父亲为干爷出家为蓟州报恩寺和尚，法名海阇黎，年长潘巧云两岁。裴如海因与杨雄之妻潘巧云有奸情，诬陷石秀反遭其设计杀死。潘巧云最初曾勾搭石秀未果，后与裴如海相好并嫌石秀碍眼，遂向杨雄诬陷石秀调戏自己。杨雄依据《宋刑统·贼盗律》“夜入人家”条，在裴如海夜入民宅偷情时将其杀死可免责。裴如海作为报恩寺阇黎，以唱经方式讲解经文，演奏铙钹为特点。石秀智杀裴如海后，促使杨雄将潘巧云诱至翠屏山对质，最终杨雄杀妻投奔梁山。该角色故事涉及两宋法乐流派中的北五台派东路，展现古代法律条文在文学作品中的运用。,[PERSON#104]，别称[PERSON#104]、[PERSON#104]，其原为裴家绒线铺小官人，后拜[PERSON#387]父亲为干爷出家为[LOCATION#203]和尚，法名[PERSON#104]，年长[PERSON#387]两岁。[PERSON#104]因与[PERSON#87]之妻[PERSON#387]有奸情，诬陷[PERSON#622]反遭其设计杀死。[PERSON#387]最初曾勾搭[PERSON#622]未果，后与[PERSON#104]相好并嫌[PERSON#622]碍眼，遂向[PERSON#87]诬陷[PERSON#622]调戏自己。[PERSON#87]依据[BOOK#12]“夜入人家”条，在[PERSON#104]夜入民宅偷情时将其杀死可免责。[PERSON#104]作为[LOCATION#96]阇黎，以唱经方式讲解经文，演奏铙钹为特点。[PERSON#622]智杀[PERSON#104]后，促使[PERSON#87]将[PERSON#387]诱至[LOCATION#192]对质，最终[PERSON#87]杀妻投奔[LOCATION#752]。该角色故事涉及两宋法乐流派中的北五台派东路，展现古代法律条文在文学作品中的运用。
PERSON#244,潘公,百姓,潘公是古典名著《水浒传》中人物，首次出现于第四十四回“杨雄醉骂潘巧云石秀智杀裴如海”，属梁山一百零八将之外的角色。潘公为石秀长辈，在其发现店铺关闭欲辞行时解释因女儿前夫王押司二周年忌日需做法事，承诺继续供养石秀并委托其协助操办法事。次日潘公家中设道场期间，报恩寺和尚裴如海携礼来访，与潘公之女潘巧云异常互动引发石秀怀疑。潘公作为法事主导者，其安排直接引出裴如海与潘巧云私通事件，成为后续石秀杀裴、杨雄弑妻等情节的重要导火索。,[PERSON#244]，首次出现于“[PERSON#87]醉骂[PERSON#387][PERSON#622]智杀[PERSON#104]”，属[LOCATION#752]一百零八将之外的角色。[PERSON#244]为[PERSON#622]长辈，在其发现店铺关闭欲辞行时解释因女儿前夫王押司二周年忌日需做法事，承诺继续供养[PERSON#622]并委托其协助操办法事。次日[LOCATION#162]设道场期间，[LOCATION#96]和尚[PERSON#104]携礼来访，与[PERSON#244]之女[PERSON#387]异常互动引发[PERSON#622]怀疑。[PERSON#244]作为法事主导者，其安排直接引出[PERSON#104]与[PERSON#387]私通事件，成为后续[PERSON#622]杀裴、[PERSON#87]弑妻等情节的重要导火索。
PERSON#204,公孙胜,梁山,公孙胜，古典名著《水浒传》中的人物。一百单八将之一，绰号“入云龙”。蓟州人氏，道号一清，能呼风唤雨、驾雾腾云。常年云游在外。他与晁盖、吴用等人七星聚义，一同劫取生辰纲，事发上梁山落草。后离开梁山，回乡探母，直到大破高唐州时方被戴宗请回。梁山大聚义时，排名第四位，上应天闲星，担任掌管机密军师。征方腊前返回蓟州，潜心修道。,[PERSON#204]，绰号“[PERSON#204]”。[LOCATION#202]人氏，道号一清，能呼风唤雨、驾雾腾云。常年云游在外。他与[PERSON#959]、[PERSON#546]等人七星聚义，一同劫取生辰纲，事发上[LOCATION#752]落草。后离开[LOCATION#752]，回乡探母，直到大破[LOCATION#239]时方被[PERSON#968]请回。[LOCATION#752]大聚义时，排名第四位，上应天闲星，担任掌管机密军师。征[PERSON#598]前返回[LOCATION#202]，潜心修道。
PERSON#434,呼延灼,梁山,呼延灼，古典名著《水浒传》中的人物。一百单八将之一，绰号“双鞭”。宋朝开国名将呼延赞嫡派子孙，祖籍并州太原（今属山西太原）。原为汝宁郡都统制，奉命攻打梁山，曾摆下连环马阵，令宋江望而生畏。后中伏被擒，感宋江之忠义，归顺梁山。梁山大聚义时，排名第八位，上应“天威星”，为“马军五虎将”第四员。受招安后，随宋江南征北战，回朝受封御营兵马指挥使。后来率领大军，大破金兀术四太子，杀至淮西阵亡。,[PERSON#434]，绰号“[PERSON#434]”。宋朝开国名将[PERSON#260]嫡派子孙，祖籍[LOCATION#74]（今属[LOCATION#68]）。原为汝宁郡都统制，奉命攻打[LOCATION#752]，曾摆下连环马阵，令[PERSON#152]望而生畏。后中伏被擒，感[PERSON#152]之忠义，归顺[LOCATION#752]。[LOCATION#752]大聚义时，排名第八位，上应“天威星”，为“马军五虎将”第四员。受招安后，随[PERSON#152]南征北战，回朝受封御营兵马指挥使。后来率领大军，大破[PERSON#261]四太子，杀至[LOCATION#155]阵亡。
PERSON#702,关胜,梁山,关胜，古典名著《水浒传》中的人物。一百单八将之一，绰号“大刀”。河东解良（今山西运城）人，三国名将关羽的后人。精通兵法，惯使一口青龙偃月刀。原是蒲东巡检，由宣赞推荐给蔡京，领兵攻打梁山以解北京之围。之后呼延灼诈降，引关胜兵马进入宋江大寨，关胜被挠钩拖下马鞍活捉。大帐中，宋江亲自为关胜松绑，关胜感其忠义，归顺梁山。梁山大聚义时，排名第五位，上应天勇星，位居马军五虎将第一位。受招安后，随宋江南征北战，回朝被封为大名府正兵马总管。一日醉酒落马得病，不治身亡。,[PERSON#702]，绰号“[PERSON#702]”。[LOCATION#140][LOCATION#211]（今[LOCATION#69]）人，三国名将[PERSON#245]的后人。精通兵法，惯使一口青龙偃月刀。原是[LOCATION#201]巡检，由[PERSON#905]推荐给[PERSON#369]，领兵攻打[LOCATION#752]以解[LOCATION#30]之围。之后[PERSON#434]诈降，引[PERSON#702]兵马进入[PERSON#152]大寨，[PERSON#702]被挠钩拖下马鞍活捉。大帐中，[PERSON#152]亲自为[PERSON#702]松绑，[PERSON#702]感其忠义，归顺[LOCATION#752]。[LOCATION#752]大聚义时，排名第五位，上应天勇星，位居马军五虎将第一位。受招安后，随[PERSON#152]南征北战，回朝被封为大名府正兵马总管。一日醉酒落马得病，不治身亡。
PERSON#86,索超,梁山,索超，古典名著《水浒传》中的人物。一百单八将之一，绰号“急先锋”。河北人氏，本是北京大名府（今河北省大名县）留守司正牌军，惯使一把金蘸斧。在梁山攻打大名府时被设计擒获，归顺梁山。梁山大聚义时，排第十九位，上应天空星，任马军八骠骑兼先锋使之一。征方腊时在杭州死于石宝之手，追封忠武郎。,[PERSON#86]，绰号“[PERSON#86]”。[LOCATION#142]人氏，本是[LOCATION#30]（今[LOCATION#144]）留守司正牌军，惯使一把金蘸斧。在[LOCATION#752]攻打大名府时被设计擒获，归顺[LOCATION#752]。[LOCATION#752]大聚义时，排第十九位，上应天空星，任马军八骠骑兼先锋使之一。征[PERSON#598]时在[LOCATION#111]死于[PERSON#288]之手，追封忠武郎。
PERSON#94,李成,朝廷,李成是《水浒传》中的虚构人物，任北京大名府留守梁中书麾下都监，绰号“李天王”，与“闻大刀”闻达是好友兼搭档，与杨志、索超也有一定的交情。其原型可追溯至南宋初年反复降叛的流寇将领。小说中，他作为军事将领镇守大名府，曾借战马协助索超比武，并与闻达共同抵御梁山军进攻。在梁山攻破大名府时，率军掩护梁中书突围，展现出决断力与武艺。作为梁中书阵营的核心武将，与闻达并称“双雄”，职责侧重战略指挥而非单挑战绩。原著虽未详述其结局，但提及他在掩护梁中书逃亡后下落不明。其历史原型曾自称“李天王”，拥兵三十万劫掠淮西地区，最终投靠伪齐政权，这一背景被施耐庵移植到小说角色塑造中。,[PERSON#94]，任[LOCATION#30]留守[PERSON#116]麾下都监，绰号“[PERSON#94]”，与“[PERSON#313]”[PERSON#313]是好友兼搭档，与[PERSON#924]、[PERSON#86]也有一定的交情。其原型可追溯至南宋初年反复降叛的流寇将领。小说中，他作为军事将领镇守大名府，曾借战马协助[PERSON#86]比武，并与[PERSON#313]共同抵御[LOCATION#752]军进攻。在[LOCATION#752]攻破大名府时，率军掩护[PERSON#116]突围，展现出决断力与武艺。作为[PERSON#116]阵营的核心武将，与[PERSON#313]并称“双雄”，职责侧重战略指挥而非单挑战绩。原著虽未详述其结局，但提及他在掩护[PERSON#116]逃亡后下落不明。其历史原型曾自称“[PERSON#94]”，拥兵三十万劫掠[LOCATION#155]，最终投靠伪齐政权，这一背景被[PERSON#409]移植到小说角色塑造中。
PERSON#116,梁世杰,朝廷,"梁世杰是古典小说《水浒传》虚构人物，官居北京大名府留守司，因系太师蔡京女婿被尊称为""梁中书""。他在小说中主导押送生辰纲被劫事件，直接导致晁盖等人上梁山；后续擒拿卢俊义、石秀等行动又引发梁山三打大名府的关键情节。其官职设定符合宋代陪都军政长官""留守""制度，姓名""梁中书""暗含与梁山叙事关联的文学隐喻。","[PERSON#116]，官居[LOCATION#30]留守司，因系太师[PERSON#369]女婿被尊称为""""[PERSON#116]""""。他在小说中主导押送生辰纲被劫事件，直接导致[PERSON#959]等人上[LOCATION#752]；后续擒拿[PERSON#156]、[PERSON#622]等行动又引发[LOCATION#752]三打大名府的关键情节。其官职设定符合宋代陪都军政长官""""留守""""制度，姓名""""[PERSON#116]""""暗含与[LOCATION#752]叙事关联的文学隐喻。"
PERSON#66,李俊,梁山,李俊，古典名著《水浒传》中的人物。一百单八将之一，绰号“混江龙”。庐州人氏，原为扬子江艄公，兼贩私盐，是揭阳岭一霸。后参与营救宋江，大闹江州，是白龙庙二十九英雄之一。梁山大聚义时，排第二十六位，上应天寿星，担任水军头领。在征四寇过程中统领水军，屡立战功。平定方腊后诈病归隐，与童威、童猛等人远赴海外，成为暹罗国主。续书《水浒后传》中，李俊率领梁山幸存好汉扬帆出海，最终在海外创立基业，是该书主角之一。,[PERSON#66]，绰号“[PERSON#66]”。[LOCATION#79]人氏，原为[LOCATION#93]艄公，兼贩私盐，是[LOCATION#97]一霸。后参与营救[PERSON#152]，大闹[LOCATION#131]，是[LOCATION#179]二十九英雄之一。[LOCATION#752]大聚义时，排第二十六位，上应天寿星，担任水军头领。在征四寇过程中统领水军，屡立战功。平定[PERSON#598]后诈病归隐，与[PERSON#569]、[PERSON#855]等人远赴海外，成为[LOCATION#107]主。续书[BOOK#24]中，[PERSON#66]率领[LOCATION#752]幸存好汉扬帆出海，最终在海外创立基业，是该书主角之一。
PERSON#17,张顺,梁山,张顺，古典小说《水浒传》中的人物。一百单八将之一，绰号“浪里白条(又作浪里白跳)”。江州人氏，早年与哥哥张横同霸浔阳江，后到江州做渔牙。他参与营救宋江，大闹江州，是白龙庙二十九英雄之一。山寨大聚义时，排第三十位，上应天损星，职司水军头领，在对抗官军的水战中生擒高俅。征方腊时战死于杭州涌金门，因“魂捉方天定”有功，追封金华将军。,[PERSON#17]，绰号“[PERSON#17](又作[PERSON#17])”。[LOCATION#131]人氏，早年与哥哥[PERSON#688]同霸[LOCATION#151]，后到[LOCATION#131]做渔牙。他参与营救[PERSON#152]，大闹[LOCATION#131]，是[LOCATION#179]二十九英雄之一。山寨大聚义时，排第三十位，上应天损星，职司水军头领，在对抗官军的水战中生擒[PERSON#974]。征[PERSON#598]时战死于[LOCATION#114]，因“魂捉[PERSON#545]”有功，追封金华将军。
PERSON#532,鲁智深,梁山,鲁智深，本名鲁达，古典名著《水浒传》中的人物。一百单八将之一，绰号“花和尚”。原是渭州经略府提辖，因打抱不平，三拳打死了郑屠，为躲避官府缉捕，出家做了和尚，法名智深。又因不守清规，无法在五台山容身，只得携智真长老书信到东京大相国寺看菜园子。后于野猪林搭救义弟林冲，流落江湖，与杨志、武松等人一同在二龙山落草，三山聚义后加入梁山泊。梁山大聚义时，排第十三位，上应天孤星，担任步军头领。梁山接受招安后，鲁智深参与了征四寇的战役。生擒方腊后，在杭州六和寺圆寂，追赠义烈昭暨禅师。,[PERSON#532]，本名[PERSON#532]，绰号“[PERSON#532]”。原是[LOCATION#161]经略府提辖，因打抱不平，三拳打死了[PERSON#359]，为躲避官府缉捕，出家做了和尚，法名[PERSON#532]。又因不守清规，无法在[LOCATION#18]容身，只得携[PERSON#246]书信到[LOCATION#2][LOCATION#3]看[PERSON#718]。后于[LOCATION#222]搭救义弟[PERSON#699]，流落江湖，与[PERSON#924]、[PERSON#18]等人一同在[LOCATION#16]落草，三山聚义后加入[LOCATION#752]。[LOCATION#752]大聚义时，排第十三位，上应天孤星，担任步军头领。[LOCATION#752]接受招安后，[PERSON#532]参与了征四寇的战役。生擒[PERSON#598]后，在[LOCATION#112]圆寂，追赠义烈昭暨禅师。
PERSON#924,杨志,梁山,杨志，古典名著《水浒传》中的人物。一百单八将之一，绰号“青面兽”。杨家将后人，武举出身，曾任殿帅府制使，因失陷花石纲流落江湖。后在东京谋求复职不果，穷困卖刀，杀死泼皮牛二，被刺配大名府，得到梁中书的赏识，提拔为管军提辖使。梁中书令他护送生辰纲，却又被劫取，只得上二龙山落草。三山聚义后加入梁山。梁山大聚义时，排第十七位，上应天暗星，位列马军八骠骑兼先锋使。征方腊时病逝于丹徒县，追封忠武郎。,[PERSON#924]，绰号“[PERSON#924]”。杨家将后人，武举出身，曾任殿帅府制使，因失陷花石纲流落江湖。后在[LOCATION#2]谋求复职不果，穷困卖刀，杀死泼皮[PERSON#697]，被刺配大名府，得到[PERSON#116]的赏识，提拔为管军提辖使。[PERSON#116]令他护送生辰纲，却又被劫取，只得上[LOCATION#16]落草。三山聚义后加入[LOCATION#752]。[LOCATION#752]大聚义时，排第十七位，上应天暗星，位列马军八骠骑兼先锋使。征[PERSON#598]时病逝于[LOCATION#12]，追封忠武郎。
PERSON#320,王伦,梁山,王伦，古典名著《水浒传》中的人物。本是个不及第的书生，在小旋风柴进的资助下成为梁山泊的首任寨主，绰号“白衣秀士”，麾下有杜迁、宋万、朱贵等头领。其为人心胸狭窄，难以容忍能力比他大的人，屡次刁难前来投奔的林冲，不愿接纳实力雄厚的晁盖一行。后来在晁盖的送行宴上，被林冲火并。,[PERSON#320]，本是个不及第的书生，在[PERSON#605][PERSON#605]的资助下成为[LOCATION#752]的首任寨主，绰号“[PERSON#320]”，麾下有[PERSON#484]、[PERSON#65]、[PERSON#427]等头领。其为人心胸狭窄，难以容忍能力比他大的人，屡次刁难前来投奔的[PERSON#699]，不愿接纳实力雄厚的[PERSON#959]一行。后来在[PERSON#959]的送行宴上，被[PERSON#699]火并。
PERSON#398,童贯,朝廷,童贯（1054年-1126年），字道夫，一作道辅，开封（今属河南省）人。北宋权宦，“六贼”之一。童贯与蔡京结交，推荐被贬职的蔡京为皇家搜购书画，使蔡京受到宋徽宗赏识，得以复官，后做了宰相。而童贯又因蔡京之力飞黄腾达，进而掌握军权。1111年，童贯进检校太尉，宋徽宗命他出使辽朝的燕京。童贯使辽见到契丹人的腐败，乃产生与金人结盟攻辽的念头。童贯返回宋朝，迅速升迁，先是以太尉为陕西、河东、河北宣抚使，接着又命为开府仪同三司，签书枢密院河西、河北两房，领枢密院事、更九镇、太傅、泾国公。1120年，童贯受命领军镇压方腊农民起义，后来以功进为太师。1122年，金人已陷东京、上京、中京三道，宋朝决心北伐，但皆以失败告终。宋朝以岁币输银从金人手中换回燕京空城，建立燕山府。宋徽宗认为童贯立下了大功，命其为燕山府宣抚使，下诏解其节钺为真三公，加封徐、豫两国，后又封广阳郡王。1125年，宋钦宗赵桓受禅即位，下诏,[PERSON#398]（1054年-1126年），字[PERSON#398]，一作[PERSON#398]，[LOCATION#82]（今属[LOCATION#147]）人。北宋权宦，“六贼”之一。[PERSON#398]与[PERSON#369]结交，推荐被贬职的[PERSON#369]为皇家搜购书画，使[PERSON#369]受到[PERSON#571]赏识，得以复官，后做了宰相。而[PERSON#398]又因[PERSON#369]之力飞黄腾达，进而掌握军权。1111年，[PERSON#398]进检校太尉，[PERSON#571]命他出使辽朝的[LOCATION#165]。[PERSON#398]使辽见到契丹人的腐败，乃产生与金人结盟攻辽的念头。[PERSON#398]返回宋朝，迅速升迁，先是以太尉为[LOCATION#232]、[LOCATION#140]、[LOCATION#142]宣抚使，接着又命为开府仪同三司，签书枢密院河西、[LOCATION#142]两房，领枢密院事、更九镇、太傅、泾国公。1120年，[PERSON#398]受命领军镇压[PERSON#598]农民起义，后来以功进为太师。1122年，金人已陷[LOCATION#2]、上京、[LOCATION#10]三道，宋朝决心北伐，但皆以失败告终。宋朝以岁币输银从金人手中换回[LOCATION#165]空城，建立[LOCATION#166]。[PERSON#571]认为[PERSON#398]立下了大功，命其为[LOCATION#166]宣抚使，下诏解其节钺为真三公，加封徐、豫两国，后又封[LOCATION#78]郡王。1125年，[PERSON#1001][PERSON#1001]受禅即位，下诏
