PERSON_ID,NAME_LIST,LABEL,DES,N_DES
PERSON#392,庄妇,其他,当地村庄的农妇或有些体面的村妇，可能是庄头或村中长者的家眷，指代那个具体村庄里前来行礼送别的妇女们。,[LOCATION#34]的农妇或有些体面的村妇，可能是庄头或村中长者的家眷，指代那个具体村庄里前来行礼送别的妇女们。
PERSON#377,林如海,其他,林如海，又称“林海”，是中国古典名著《红楼梦》中的人物，初次登场于第二回“贾夫人仙逝扬州城 冷子兴演说荣国府”，为林黛玉的父亲，嫡妻贾敏为贾老太君之女。林如海为姑苏人氏，因祖上袭过列侯，亦是科第出身，曾为前科探花，后升至兰台寺大夫，又钦点出为巡盐御史，年逾四十膝下无儿，只有一女黛玉。后贾雨村找上林如海谈叙复职之事，请其设法疏通，林如海为报其恩情随即应允，代为筹划书信与费用，并在黛玉上京进贾府之日邀请贾雨村同行。林如海送别黛玉后身染重病，遂传信接黛玉回家，次年九月初三巳时病逝。林如海开明豁达、知恩图报，作为列侯之后的世袭贵族，虽能维持家族一时的富贵权势，却终究无法阻止家族走向衰败，他一死林家便“绝后”。小说通过林如海的形象，从侧面展现地主阶级普遍衰亡的趋势，体现封建社会由盛转衰的历史必然性；其形象亦常见于后世作品，如戏剧《红楼梦·别父》及多部《红楼梦》影视剧。,[PERSON#377]，又称“[PERSON#281]”，是[LOCATION#3]古典名著[BOOK#38]中的人物，初次登场于第二回“[PERSON#542]仙逝[LOCATION#38] [PERSON#40]演说[LOCATION#56]”，为[PERSON#41]的父亲，嫡妻[PERSON#556]为[PERSON#572]之女。[PERSON#377]为[LOCATION#26]人氏，因祖上袭过列侯，亦是科第出身，曾为前科探[PERSON#464]，后升至兰台寺大夫，又钦点出为巡盐御史，年逾四十膝下无儿，只有一女[PERSON#666]。后[PERSON#659]找上[PERSON#377]谈叙复职之事，请其设法疏通，[PERSON#377]为报其恩情随即应允，代为筹划书信与[PERSON#531]用，并在[PERSON#666]上[LOCATION#5]进[LOCATION#63]之日邀请[PERSON#659]同行。[PERSON#377]送别[PERSON#666]后身染重病，遂传信接[PERSON#666]回家，次年九月初三巳时病逝。[PERSON#377]开明豁达、知恩图报，作为列侯之后的世袭贵族，虽能维持家族一时的富贵权势，却终究无法阻止家族走向衰败，他一死林家便“绝后”。小说通过[PERSON#377]的形象，从侧面展现地主阶级普遍衰亡的趋势，体现封建社会由盛转衰的历史必然性；其形象亦常见于后世作品，如戏剧[BOOK#39]及多部[BOOK#38]影视剧。
PERSON#40,冷子兴,其他,冷子兴是清代小说《红楼梦》及其衍生作品中的角色，作为都城古董商，系周瑞女婿，与贾雨村为友人关系。在2010年新版电视剧《红楼梦》中由英达饰演。冷子兴通过“演说荣国府”情节，以第三人称视角向贾雨村介绍贾府人物关系，使贾府主要人物在其口中完成群体亮相。其身为王夫人奴仆周瑞女婿的身份，成为贾雨村与四大家族建立联系的重要纽带。该角色作为叙事线索，通过古董商人身份的特殊寓意，承担预先勾勒贾府兴衰脉络的功能。冷子兴的名字寓意“冷眼观子兴”，其“来历不明”的身份背景与“演说之谜”形成《红楼梦》悲剧根源的隐喻载体。通过该角色完成贾府人物关系网的架构后，贾雨村正式具备潜入四大家族权贵圈的条件。,[PERSON#40]是清代小说[BOOK#38]及其衍生作品中的角色，作为[LOCATION#69]古董商，系[PERSON#760]女婿，与[PERSON#659]为友人关系。在2010年新版电视剧[BOOK#38]中由英达饰演。[PERSON#40]通过“演说[LOCATION#56]”情节，以第三人称视角向[PERSON#659]介绍[LOCATION#63]人物关系，使[LOCATION#63]主要人物在其口中完成群体亮相。其身为[PERSON#15_1]奴仆[PERSON#760]女婿的身份，成为[PERSON#659]与四大家族建立联系的重要纽带。该角色作为叙事线索，通过古董商人身份的特殊寓意，承担预先勾勒[LOCATION#63]兴衰脉络的功能。[PERSON#40]的名字寓意“[PERSON#45]”，其“来历不明”的身份背景与“演说之谜”形成[BOOK#38]悲剧根源的隐喻载体。通过该角色完成[LOCATION#63]人物关系网的架构后，[PERSON#659]正式具备潜入四大家族权贵圈的条件。
PERSON#171,贾敬,宁国府,贾敬（Jia Jing），中国古典小说《红楼梦》及其衍生作品中的角色，宁国公贾演的孙子，京营节度使世袭一等神威将军贾代化的次子，贾珍之父。是乙卯科进士，却一味好道，在都外玄真观修炼，烧丹炼汞，别的事一概不管，放纵家人胡作非为。后因吃秘制的丹砂烧胀而死。死后追赐为五品之职。,[PERSON#171]（Jia Jing），[LOCATION#3]古典小说[BOOK#38]及其衍生作品中的角色，宁国公[PERSON#565]的孙子，[LOCATION#5]营节度使世袭一等神威将军[PERSON#535]的次子，[PERSON#452]之父。是乙卯科进士，却一味好道，在[LOCATION#70][LOCATION#50]修炼，烧丹炼汞，别的事一概不管，放纵家人胡作非为。后因吃秘制的丹砂烧胀而死。死后追赐为五品之职。
PERSON#452,贾珍,宁国府,贾珍，也称珍大爷、珍哥儿，是《红楼梦》中的人物，其名首见于第二回《贾夫人仙逝扬州城 冷子兴演说荣国府》，是贾敬之子、尤氏之夫、贾蓉之父。贾珍出身名门，为宁国府长孙，因父贾敬好道不理世事，他承袭宁国公世职。无人管束的贾珍恣意享乐，与儿媳秦可卿关系暧昧。秦可卿去世后，他悲痛异常，操办奢华葬礼，并为贾蓉捐五品官，还邀请王熙凤协理宁国府。身为族长，贾珍多打理家族事务，如建造大观园、领班清虚观打醮、参与除夕祭宗祠、管理田庄地租等。后来贾敬去世，贾珍一面主持丧事，一面暗中与尤氏姐妹厮混，居丧期间还以习射为名聚众赌博饮酒。续作中，他因鞭打悍仆以正家法引发非议，后与尤氏、贾蓉相继染怪病，引起贾府恐慌。宁国府被查抄后，贾珍被革职，派往海疆效力赎罪，最终皇帝大赦天下，他被免罪并继续袭宁国公世职。贾珍在贾宝玉心目中是“泥做的骨肉”“渣滓浊沫”般的丑类代表，其行径糜烂、胡作非为，与多名女性亲属存在不正当关系，面对秦可卿之死“如丧考妣”的表现更显不堪，即便在丧期也依旧寻欢作乐；作为宁国府的统治者与贾氏族长，他的骄奢淫逸对同辈与后辈产生不良影响。然而，贾珍的“坏”并非绝对，如他对秦可卿之死的反常举动或许反映出某种真挚情感，也有观点从复杂的家庭与家族关系中审视其性格的多面性，认为他并非一无是处；这一形象在《红楼梦》的诸多衍生作品中亦有呈现。,[PERSON#452]，也称[PERSON#370]、[PERSON#367]，是[BOOK#38]中的人物，其名首见于第二回[BOOK#57]，是[PERSON#171]之子、[PERSON#777]之夫、[PERSON#88]之父。[PERSON#452]出身名门，为[LOCATION#28]长孙，因父[PERSON#171]好道不理世事，他承袭宁国公世职。无人管束的[PERSON#452]恣意享乐，与儿媳[PERSON#548]关系暧昧。[PERSON#548]去世后，他悲痛异常，操办奢华葬礼，并为[PERSON#88]捐五品[PERSON#152]，还邀请[PERSON#433]协理[LOCATION#28]。身为族长，[PERSON#452]多打理家族事务，如建造[LOCATION#20]、领班清虚观打醮、参与除夕祭宗祠、管理田庄地租等。后来[PERSON#171]去世，[PERSON#452]一面主持丧事，一面暗中与[PERSON#777]姐妹厮混，居丧期间还以习射为名聚众赌博饮酒。续作中，他因鞭打悍仆以正家法引发非议，后与[PERSON#777]、[PERSON#88]相继染怪病，引起[LOCATION#63]恐慌。[LOCATION#28]被查抄后，[PERSON#452]被革职，派往海疆效力赎罪，最终皇帝大赦天下，他被免罪并继续袭宁国公世职。[PERSON#452]在[PERSON#733_1]心目中是“泥做的骨肉”“渣滓浊沫”般的丑类代表，其行径糜烂、胡作非为，与多名女性亲属存在不正当关系，面对[PERSON#548]之死“如丧考妣”的表现更显不堪，即便在丧期也依旧寻欢作乐；作为[LOCATION#28]的统治者与[PERSON#561]族长，他的骄奢淫逸对同辈与后辈产生不良影响。然而，[PERSON#452]的“坏”并非绝对，如他对[PERSON#548]之死的反常举动或许反映出某种真挚情感，也有观点从复杂的家庭与家族关系中审视其性格的多面性，认为他并非一无是处；这一形象在[BOOK#38]的诸多衍生作品中亦有呈现。
PERSON#926,贾赦,荣国府,贾赦，字恩侯，是《红楼梦》中的人物，其名首见于第二回《贾夫人仙逝扬州城 冷子兴演说荣国府》，为贾代善、贾母的长子，贾政之兄，贾琏与贾迎春之父。贾赦身袭荣国公世职，官居一等将军，年长却沉溺酒色，常与小妾寻欢。他看中贾母贴身丫鬟鸳鸯，执意纳其为妾，却遭鸳鸯誓死反抗与贾母强烈反对，只得作罢，转而花费八百两银子另购十七岁的嫣红。其后，他觊觎石呆子珍藏的二十把古扇，强买不成，便勾结贾雨村罗织罪名，抄没其家产并强夺古扇。对待家人，他同样专横跋扈：因石呆子案等事迁怒贾琏办事不力，将其毒打一顿；中秋夜宴上借“婆子针心”的笑话影射贾母偏心；又不顾劝阻，执意将女儿迎春许配给孙绍祖，导致迎春悲惨收场。后来贾府被抄家，贾赦家产尽数没收，被发配边远地区效力赎罪，最终因皇帝大赦而免罪，家产亦被赏还。贾赦贵为荣国公长孙，身份显赫，本应德高望重，但他昏聩无识、贪财好色、为老不尊，不仅不被贾母喜爱，在奴婢眼中也毫无威望。与以礼教自持的弟弟贾政相比，贾赦不顾礼法、名誉与良心的约束，恣意作恶，是封建末世贵族子孙的典型代表，也是贾府长辈中为恶的魁首，对贾府的衰败负有不可推卸的责任；其形象亦在《红楼梦》的多部影视作品中得到呈现。,[PERSON#926]，字恩侯，是[BOOK#38]中的人物，其名首见于第二回[BOOK#57]，为[PERSON#536]、[PERSON#972]的长子，[PERSON#357]之[PERSON#34]，[PERSON#186_1]与[PERSON#230]之父。[PERSON#926]身袭荣国公世职，[PERSON#152]居一等将军，年长却沉溺酒色，常与小妾寻欢。他看中[PERSON#972]贴身丫鬟[PERSON#654]，执意纳其为妾，却遭[PERSON#654]誓死反抗与[PERSON#972]强烈反对，只得作罢，转而[PERSON#464][PERSON#531]八百两银子另购十七岁的[PERSON#138]。其后，他觊觎[PERSON#397]珍藏的二十把古扇，强买不成，便勾结[PERSON#659]罗织罪名，抄没其家产并强夺古扇。对待家人，他同样专横跋扈：因[PERSON#397]案等事迁怒[PERSON#186_1]办事不力，将其毒打一顿；中秋夜宴上借“婆子针心”的笑话影射[PERSON#972]偏心；又不顾劝阻，执意将女儿[PERSON#595]许配给[PERSON#570_1]，导致[PERSON#595]悲惨收场。后来[LOCATION#63]被抄家，[PERSON#926]家产尽数没收，被发配边远地区效力赎罪，最终因皇帝大赦而免罪，家产亦被赏还。[PERSON#926]贵为荣国公长孙，身份显赫，本应德高望重，但他昏聩无识、贪财好色、为老不尊，不仅不被[PERSON#972]喜爱，在奴婢眼中也毫无威望。与以礼教自持的[PERSON#187][PERSON#187][PERSON#357]相比，[PERSON#926]不顾礼法、名誉与良心的约束，恣意作恶，是封建末世贵族子孙的典型代表，也是[LOCATION#63]长辈中为恶的魁首，对[LOCATION#63]的衰败负有不可推卸的责任；其形象亦在[BOOK#38]的多部影视作品中得到呈现。
PERSON#325,贾珠,荣国府,贾珠是中国古典小说《红楼梦》中的虚拟人物，为荣国府贾政与王夫人所生嫡长子，贾宝玉与贾元春胞兄。十四岁进学，未满二十岁娶国子监祭酒李守中之女李纨为妻，生子贾兰后病逝。贾珠早逝导致李纨青年守寡，其子贾兰随母迁居大观园稻香村，该院落以竹篱茅舍的建筑风格为特色。王夫人在贾政责打宝玉时曾追忆贾珠，感叹"若有你活着，便死一百个我也不管了"，侧面印证其生前品学表现优于宝玉。南京大学学生吴滢在《贾珠之死》中为其构建"年少聪颖、孝顺听话"的形象，认为家庭教育失败是悲剧根源。贾珠之死客观上造成荣国府继承权空缺，成为家族矛盾的潜在诱因。,[PERSON#325]是[LOCATION#3]古典小说[BOOK#38]中的虚拟人物，为[LOCATION#56][PERSON#357]与[PERSON#15_1]所生嫡长子，[PERSON#733_1]与[PERSON#904]胞[PERSON#34]。十四岁进学，未满二十岁娶国子监祭酒[PERSON#270]之女[PERSON#315]为妻，生子[PERSON#522]后病逝。[PERSON#325]早逝导致[PERSON#315]青年守寡，其子[PERSON#522]随母迁居[LOCATION#21]，该院落以竹篱茅舍的建筑风格为特色。[PERSON#15_1]在[PERSON#357]责打[PERSON#157]时曾追忆[PERSON#325]，感叹"若有你活着，便死一百个我也不管了"，侧面印证其生前品学表现优于[PERSON#157]。[LOCATION#10]大学学生吴滢在[BOOK#59]中为其构建"年少聪颖、孝顺听话"的形象，认为家庭教育失败是悲剧根源。[PERSON#325]之死客观上造成[LOCATION#56]继承权空缺，成为家族矛盾的潜在诱因。
PERSON#904,贾元春,荣国府,贾元春，中国古典名著《红楼梦》中的人物，又称贾妃、元妃，其名首见于第二回《贾夫人仙逝扬州城 冷子兴演说荣国府》，初次登场于第十七至十八回《大观园试才题对额 荣国府归省庆元宵》，为金陵十二钗之一，荣国府二老爷贾政嫡长女、王夫人所出、贾宝玉的胞姐。贾元春因生于正月初一而得名，自幼由贾母教养，对弟弟贾宝玉十分怜爱，曾教他读书写字。她长大后凭贤孝才德被选入宫中担任女史，后晋封凤藻宫尚书，又加封为贤德妃。为迎接其归宁省亲，贾府特意修建省亲别院；省亲当日正值元宵节，贾元春与家人团聚，游览大观园，为各处题写匾额、赐下名称，并命众姐妹及贾宝玉题咏作诗。此后，她虽身居深宫，却常牵挂家事：曾派人送灯谜供众人猜玩，下谕让薛宝钗、贾宝玉等人入住大观园，出资打平安醮，赏赐端午节礼，并在贾母等人生辰时送上贺礼。在续作中，贾元春渐渐身体发福，行动费力，时常发作痰疾，后又沾染寒气，最终病入膏肓，于甲寅年十二月十九日离世，享年四十三岁。贾元春是曹雪芹按理想后妃塑造、以“贤德”为标志的封建淑女典型，近乎完美，却“有材补天而无命补天”；她在书中出场虽不多，却作用重大：使贾府与宫廷相连，为贾府因宫廷斗争败落埋下伏笔，扩大作品的社会意义；其省亲促成大观园的出现，为众少男少女提供活动空间；其贵为帝妃却仍难逃悲剧命运，更象征封建社会女性的无奈与悲哀。此外，贾元春的形象也在电视剧、戏曲等《红楼梦》衍生作品中多有呈现。,[PERSON#904]，[LOCATION#3]古典名著[BOOK#38]中的人物，又称[PERSON#543]、[PERSON#32]，其名首见于第二回[BOOK#57]，初次登场于第十七至十八回[BOOK#15]，为[LOCATION#72][PERSON#65]之一，[LOCATION#56]二[PERSON#960][PERSON#357]嫡长女、[PERSON#15_1]所出、[PERSON#733_1]的胞姐。[PERSON#904]因生于正月初一而得名，自幼由[PERSON#972]教养，对[PERSON#187][PERSON#187][PERSON#733_1]十分怜爱，曾教他读书写字。她长大后凭贤孝才德被选入宫中担任女史，后晋封凤藻宫尚书，又加封为贤德妃。为迎接其归宁省亲，[LOCATION#63]特意修建省亲别院；省亲当日正值元宵节，[PERSON#904]与家人团聚，游览[LOCATION#20]，为各处题写匾额、赐下名称，并命众姐妹及[PERSON#733_1]题咏作诗。此后，她虽身居深宫，却常牵挂家事：曾派人送灯谜供众人猜玩，下谕让[PERSON#680]、[PERSON#733_1]等人入住[LOCATION#20]，出资打平安醮，赏赐端午节礼，并在[PERSON#972]等人生辰时送上贺礼。在续作中，[PERSON#904]渐渐身体发福，行动[PERSON#531]力，时常发作痰疾，后又沾染寒气，最终病入膏肓，于甲寅年十二月十九日离世，享年四十三岁。[PERSON#904]是[PERSON#263]按理想后妃塑造、以“贤德”为标志的封建淑女典型，近乎完美，却“有材补天而无命补天”；她在书中出场虽不多，却作用重大：使[LOCATION#63]与宫廷相连，为[LOCATION#63]因宫廷斗争败落埋下伏笔，扩大作品的社会意义；其省亲促成[LOCATION#20]的出现，为众少男少女提供活动空间；其贵为帝妃却仍难逃悲剧命运，更象征封建社会女性的无奈与悲哀。此外，[PERSON#904]的形象也在电视剧、戏曲等[BOOK#38]衍生作品中多有呈现。
PERSON#230,贾迎春,荣国府,贾迎春，又名二姑娘、二木头、迎丫头，是《红楼梦》中的人物，其名首见于第二回《贾夫人仙逝扬州城 冷子兴演说荣国府》，正式登场于第三回《贾雨村夤缘复旧职 林黛玉抛父进京都》，为金陵十二钗之一，荣国府贾赦庶女，贾琏同父异母的妹妹，孙绍祖之妻。贾迎春为贾赦妾室所出，生母早亡，养成温柔沉默的性格，日常多与众姐妹一同出入。海棠诗社兴起时，她虽不擅作诗，也参与其中，并因其居住的紫菱洲得名“菱洲”。其贵重首饰攒珠累丝金凤被乳母典当赌博事发后，她却选择息事宁人，任由事态发展。及至抄检大观园，其贴身丫鬟司棋因私藏违禁之物面临驱逐严惩，贾迎春虽心中不舍，却因“事关风化，无可如何”，眼看司棋离去。后来，她被父亲贾赦做主许配给孙绍祖，婚后被丈夫视同抵债之物，饱受欺凌，最终含恨离世。时值贾母病重，贾府无暇他顾，其丧事遂草草完结。贾迎春在书中并不十分突出，即便跻身金陵十二钗之列，着墨也较少，但她因生存环境养成的懦弱性格，使其“懦小姐”的形象仍具独特意味，让美与美被毁灭的过程呈现出更多层次。她的悲剧既反映封建末世新旧贵族权势更迭中旧贵族女性地位的沦落，也揭示统治阶级内部权力再分配的残酷与复杂，更凸显封建包办婚姻的罪恶，同时体现作者对宿命论、封建礼教及懦弱人性的深刻批判；这一形象亦出现在诸多艺术作品中，如电视剧《红楼梦》、舞剧《红楼梦》。,[PERSON#230]，又名[PERSON#5]、[PERSON#6]、[PERSON#594]，是[BOOK#38]中的人物，其名首见于第二回[BOOK#57]，正式登场于第三回[BOOK#61]，为[LOCATION#72][PERSON#65]之一，[LOCATION#56][PERSON#926]庶女，[PERSON#186_1]同父异母的妹妹，[PERSON#570_1]之妻。[PERSON#230]为[PERSON#926]妾室所出，生母早亡，养成温柔沉默的性格，日常多与众姐妹一同出入。海棠诗社兴起时，她虽不擅作诗，也参与其中，并因其居住的[LOCATION#53]得名“[PERSON#482]”。其贵重首饰[PERSON#238]被乳母典当赌博事发后，她却选择息事宁人，任由事态发展。及至抄检[LOCATION#20]，其贴身丫鬟[PERSON#261]因私藏违禁之物面临驱逐严惩，[PERSON#230]虽心中不舍，却因“事关风[PERSON#62]，无可如何”，眼看[PERSON#261]离去。后来，她被父亲[PERSON#926]做主许配给[PERSON#570_1]，婚后被丈夫视同抵债之物，饱受欺凌，最终含恨离世。时值[PERSON#972]病重，[LOCATION#63]无暇他顾，其丧事遂草草完结。[PERSON#230]在书中并不十分突出，即便跻身[LOCATION#72][PERSON#65]之列，着墨也较少，但她因生存环境养成的懦弱性格，使其“懦小姐”的形象仍具独特意味，让美与美被毁灭的过程呈现出更多层次。她的悲剧既反映封建末世新旧贵族权势更迭中旧贵族女性地位的沦落，也揭示统治阶级内部权力再分配的残酷与复杂，更凸显封建包办婚姻的罪恶，同时体现作者对宿命论、封建礼教及懦弱人性的深刻批判；这一形象亦出现在诸多艺术作品中，如电视剧[BOOK#38]、舞剧[BOOK#38]。
PERSON#748,贾探春,荣国府,贾探春是《红楼梦》中重要的女性角色，于第三回初次登场，出身四大家族之一的贾家，是贾政庶出之女、赵姨娘所生，排行贾府三小姐，亦列入金陵十二钗正册第四位。林黛玉入贾府时，贾母召集众姐妹相见，探春亦在其中，且在贾宝玉为黛玉取字“颦儿”时敏锐指出其为杜撰。她先后在元妃省亲时题写匾额，在元宵佳节写下《风筝》灯谜诗，又与贾宝玉、林黛玉、薛宝钗、李纨等共同成立海棠诗社，使大观园的诗社文化达到鼎盛。王熙凤卧病期间，她与李纨共同治理大观园并推行改革，虽初见成效，却终究难挽贾府衰败。抄检大观园时，她态度坚决，提出“百足之虫，死而不僵，必须先从家里自杀自灭起来，才能一败涂地”，迫使凤姐等人让步；面对王善保家的纠缠，她怒扇其耳光，展现刚烈性格。最终，她被迫远嫁和亲，远离故土（续书情节）。作为没落家族的庶女，探春才情卓绝却难施抱负，她的一生既是女性命运的悲剧，也是人才被埋没、性格受限与时代压迫交织而成的悲剧。,[PERSON#748]是[BOOK#38]中重要的女性角色，于第三回初次登场，出身四大家族之一的[PERSON#545]，是[PERSON#357]庶出之女、[PERSON#234]所生，排行[LOCATION#63]三小姐，亦列入[LOCATION#72][PERSON#65]正册第四位。[PERSON#41]入[LOCATION#63]时，[PERSON#972]召集众姐妹相见，[PERSON#237]亦在其中，且在[PERSON#733_1]为[PERSON#666]取字“[PERSON#642]”时敏锐指出其为杜撰。她先后在[PERSON#32]省亲时题写匾额，在元宵佳节写下[BOOK#66]灯谜诗，又与[PERSON#733_1]、[PERSON#41]、[PERSON#680]、[PERSON#315]等共同成立海棠诗社，使[LOCATION#20]的诗社文[PERSON#62]达到鼎盛。[PERSON#433]卧病期间，她与[PERSON#315]共同治理[LOCATION#20]并推行改革，虽初见成效，却终究难挽[LOCATION#63]衰败。抄检[LOCATION#20]时，她态度坚决，提出“百足之虫，死而不僵，必须先从家里自杀自灭起来，才能一败涂地”，迫使[PERSON#53]等人让步；面对[PERSON#114]纠缠，她怒扇其耳光，展现刚烈性格。最终，她被迫远嫁和亲，远离故土（续书情节）。作为没落家族的庶女，[PERSON#237]才情卓绝却难施抱负，她的一生既是女性命运的悲剧，也是人才被埋没、性格受限与时代压迫交织而成的悲剧。
PERSON#186_1,贾琏,荣国府,贾琏，清代曹雪芹所著《红楼梦》中的人物，其名首见于第二回《贾夫人仙逝扬州城  冷子兴演说荣国府》，初次登场于第四回《薄命女偏逢薄命郎  葫芦僧乱判葫芦案》，是荣国府贾赦长子，王熙凤、尤二姐的丈夫，贾巧姐的父亲。林如海病重后，贾琏护送林黛玉回扬州探视，后又带其送林如海灵柩至苏州。归家后，贾琏便投身贾元春省亲的筹备事宜。女儿贾巧姐出痘期间，他独居外书房，却与仆妇多姑娘有染，幸得平儿遮掩未让王熙凤发觉。王熙凤生日当天，贾琏又与鲍二媳妇偷情，被王熙凤撞破，夫妻失和。在宁国府协理贾敬丧事时，他贪恋尤二姐美色，经贾蓉怂恿，瞒着王熙凤偷娶尤二姐。之后，贾琏欲促成柳湘莲与尤三姐婚事，然柳湘莲悔婚致尤三姐自刎。贾琏不喜读书，捐得同知之职，长于机变应对，平日总理家务。与贾府其他单纯混吃等死的男人不同，贾琏虽不喜读书，但为人精明能干，荣国府许多大事都是在他的主持下完成的，是荣国府对外的能力担当。缺点是多情好色，,[PERSON#186_1]，清代[PERSON#263]所著[BOOK#38]中的人物，其名首见于第二回[BOOK#56]，初次登场于第四回[BOOK#46]，是[LOCATION#56][PERSON#926]长子，[PERSON#433]、[PERSON#945]的丈夫，[PERSON#283]的父亲。[PERSON#377]病重后，[PERSON#186_1]护送[PERSON#41]回[LOCATION#37]探视，后又带其送[PERSON#377]灵柩至[LOCATION#55]。归家后，[PERSON#186_1]便投身[PERSON#904]省亲的筹备事宜。女儿[PERSON#283]出痘期间，他独居外书房，却与仆妇[PERSON#450]有染，幸得[PERSON#285]遮掩未让[PERSON#433]发觉。[PERSON#433]生日当天，[PERSON#186_1]又与[PERSON#955]媳妇偷情，被[PERSON#433]撞破，夫妻失和。在[LOCATION#28]协理[PERSON#171]丧事时，他贪恋[PERSON#945]美色，经[PERSON#88]怂恿，瞒着[PERSON#433]偷娶[PERSON#945]。之后，[PERSON#186_1]欲促成[PERSON#971]与[PERSON#521]婚事，然[PERSON#971]悔婚致[PERSON#521]自刎。[PERSON#186_1]不喜读书，捐得同知之职，长于机变应对，平日总理家务。与[LOCATION#63]其他单纯混吃等死的男人不同，[PERSON#186_1]虽不喜读书，但为人精明能干，[LOCATION#56]许多大事都是在他的主持下完成的，是[LOCATION#56]对外的能力担当。缺点是多情好色，
PERSON#972,贾母,荣国府,贾母，又称史太君，是曹雪芹长篇小说《红楼梦》中人物，出身金陵史侯家族（四大家族之一），为贾代善之妻、贾宝玉祖母及林黛玉外祖母，育有贾赦、贾政、贾敏等子女，其内侄孙女为史湘云。作为贾府最高统治者，其治家风格大礼严谨、小节灵活，通过纵容孙辈维系家族平衡，尤其溺爱贾宝玉并默许其与林黛玉的青梅竹马关系。被众人称为史太君、老太太、老祖宗。《红楼梦》第三回中，贾母正式亮相，亲率贾府众人迎接父母双亡、千里投奔的林黛玉，其言行间尽显慈爱威严，给黛玉带去温情。作为贾府最高掌权者，贾母贯穿全书，元妃省亲时率族人迎候，宝钗生辰时牵头设宴，还亲往清虚观祈福、携众人两宴大观园，见证并维系着贾府的繁华。贾母一生养尊处优，八旬大寿庆典极为隆重，荣宁两府开宴七日，极尽奢靡，既是贾府鼎盛的印记，也暗藏由盛转衰的伏笔。后来贾府获罪被抄，繁华尽灭，贾母亲历家破人亡的惨状，悲痛积郁成疾，最终卧病不起，享年八十三岁，走完了荣华半生、终陷悲凉的一生。贾母虽交管家权于晚辈，仍保有家族事务的最终决策权，面对贾府衰败时主动缩减排场，展现出对危机的清醒认知。其性格通权达变，既庇护年轻一代的成长空间，又默认家族内部奢靡风气，被评价为“古今中外一祖母”式的封建贵族代表人物典型。晚年贾母亲历贾府由盛转衰，虽竭力调解家族矛盾，终无力挽救颓势，临终自省“罪孽皆由我一人”。,[PERSON#972]，又称[PERSON#81]，是[PERSON#263]长篇小说[BOOK#38]中人物，出身[LOCATION#72][PERSON#78]家族（四大家族之一），为[PERSON#536]之妻、[PERSON#733_1]祖母及[PERSON#41]外祖母，育有[PERSON#926]、[PERSON#357]、[PERSON#556]等子女，其内侄孙女为[PERSON#660]。作为[LOCATION#63]最高统治者，其治家风格大礼严谨、小节灵活，通过纵容孙辈维系家族平衡，尤其溺爱[PERSON#733_1]并默许其与[PERSON#41]的青[PERSON#299]竹马关系。被众人称为[PERSON#81]、老[PERSON#911]、[PERSON#441]。[BOOK#38]第三回中，[PERSON#972]正式亮相，亲率[LOCATION#63]众人迎接父母双亡、千里投奔的[PERSON#41]，其言行间尽显慈爱威严，给[PERSON#666]带去温情。作为[LOCATION#63]最高掌权者，[PERSON#972]贯穿全书，[PERSON#32]省亲时率族人迎候，[PERSON#159]生辰时牵头设宴，还亲往清虚观祈福、携众人两宴[LOCATION#20]，见证并维系着[LOCATION#63]的繁华。[PERSON#972]一生养尊处优，八旬大寿庆典极为[PERSON#634]重，荣宁两府开宴七日，极尽奢靡，既是[LOCATION#63]鼎盛的印记，也暗藏由盛转衰的伏笔。后来[LOCATION#63]获罪被抄，繁华尽灭，[PERSON#972]亲历家破人亡的惨状，悲痛积郁成疾，最终卧病不起，享年八十三岁，走完了荣华半生、终陷悲凉的一生。[PERSON#972]虽交管家权于晚辈，仍保有家族事务的最终决策权，面对[LOCATION#63]衰败时主动缩减排场，展现出对危机的清醒认知。其性格通权达变，既庇护年轻一代的成长空间，又默认家族内部奢靡风气，被评价为“古今中外一祖母”式的封建贵族代表人物典型。晚年[PERSON#972]亲历[LOCATION#63]由盛转衰，虽竭力调解家族矛盾，终无力挽救颓势，临终自省“罪孽皆由我一人”。
